NOM_ENT,NOM_MUN,INGRESO_HOGAR_TRI,GASTO_MUN_TRI,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Jalisco,Concepción de Buenos Aires,344197.2336,17935.46996,1.683247913,1.478878502,2.163232192,2.506445672,1.610275928
Jalisco,Cuautitlán de García Barragán,473695.5229,24683.38206,2.964725366,2.551350198,1.521011236,3.434166532,3.000594786
Jalisco,Cuautla,321048.5532,16729.2358,1.67617969,1.515478668,1.018292683,2.263157895,1.606747788
Jalisco,Cuquío,471440.9125,24565.89856,2.026746821,1.917066753,1.193823166,2.454577016,2.001815316
Jalisco,Chapala,570000.5739,29701.657,2.277147952,1.945134085,4.886030419,2.329226087,2.286371104
Jalisco,Chimaltitán,229900.3773,11979.67592,2.672519676,2.137238889,1.838919926,2.95371179,2.62396204
Jalisco,Chiquilistlán,332977.0549,17350.80757,2.244737991,1.730292234,2.688927039,2.940366973,2.158773211
Jalisco,Degollado,350634.3594,18270.89647,2.561906817,2.331577047,1.138841744,2.633565618,2.495142589
Jalisco,Ejutla,370004.9863,19280.26338,1.674785816,1.46372721,1.060782241,2.372990354,1.553825322
Jalisco,Encarnación de Díaz,414589.1954,21603.46259,1.779401114,1.676408961,6.207918317,2.339180564,1.802950747
Jalisco,Etzatlán,669650.478,34894.22593,1.72990335,1.595887593,6.837157958,2.305266564,1.726145098
Jalisco,El Grullo,656207.2545,34193.72486,2.114706394,1.927672646,5.105353557,2.658451631,2.114391074
Jalisco,Guachinango,322265.6872,16792.65836,1.991326969,1.657021672,1.762896825,2.508710801,1.867389225
Jalisco,Guadalajara,924927.1769,48196.21421,1.821267,1.701430756,11.53170067,2.190200485,1.9265296
Jalisco,Hostotipaquillo,342224.299,17832.66405,1.777591477,1.550206279,2.577921315,2.594827586,1.736929461
Jalisco,Huejúcar,571450.0087,29777.18432,1.870118635,1.742546901,2.10065382,2.380139983,1.857910047
Jalisco,Huejuquilla el Alto,410979.9231,21415.39021,2.14984678,1.798290541,1.084713114,2.500686237,2.007348032
Jalisco,La Huerta,419394.2163,21853.84319,2.423037917,2.067504345,0.978687426,2.673318904,2.269753206
Jalisco,Ixtlahuacán de los Membrillos,474773.9261,24739.57562,1.975862171,1.828986145,12.87137553,2.626681173,2.249078743
Jalisco,Ixtlahuacán del Río,397652.386,20720.91734,2.411285012,2.112703252,1.945939264,2.603797026,2.314386976
Jalisco,Jalostotitlán,383041.8321,19959.58888,1.964596582,1.877898041,4.842353702,2.352808762,2.032332213
Jalisco,Jamay,560946.6695,29229.87508,1.924857011,1.718843222,8.285853856,2.426578762,2.000667634
Jalisco,Jesús María,285153.0125,14858.78674,2.341714043,2.143188298,2.257329516,2.609930038,2.325942036
Jalisco,Jilotlán de los Dolores,159527.6888,8312.687588,2.266987137,1.923277246,0.538515001,2.760391198,2.158824305
Jalisco,Jocotepec,405372.371,21123.19122,2.211063346,1.97533423,4.889084736,2.526559297,2.253611043
Jalisco,Juanacatlán,463539.2901,24154.15989,1.919947513,1.802550907,14.87166362,2.395894514,2.180835493
Jalisco,Juchitlán,448293.2727,23359.71862,1.847443504,1.542582157,2.902047593,2.401284109,1.756419486
Jalisco,Lagos de Moreno,623669.5984,32498.24884,2.052712476,1.882662236,10.12861928,2.548502297,2.215975005
Jalisco,El Limón,514674.0516,26818.69606,1.500570487,1.362971781,4.045445829,2.225165563,1.459954969
Jalisco,Magdalena,601426.29,31339.19191,1.660737163,1.543881328,6.27840774,2.393069631,1.653030286
Jalisco,Santa María del Oro,341715.5608,17806.15466,2.265563213,1.881104739,0.844559586,3.060606061,2.169360506
Jalisco,La Manzanilla de la Paz,311787.3133,16246.65002,1.950013692,1.738222527,1.654767976,2.40625,1.861245466
Jalisco,Mascota,469501.2428,24464.82602,1.76151799,1.645156626,2.991625242,2.306076254,1.71976007
Jalisco,Mazamitla,406856.3823,21200.52026,2.204267855,1.959114228,2.234643413,2.469157252,2.130506115
Jalisco,Mexticacán,251441.3538,13102.13566,1.493886929,1.363642262,2.122366132,2.171253823,1.471167048
Jalisco,Mezquitic,293621.9158,15300.08535,3.558166464,2.231842063,0.487961555,4.378315496,3.416286107
Jalisco,Mixtlán,335798.0016,17497.80179,2.07226143,1.726695731,0.394714882,2.551535088,1.837543972
Jalisco,Ocotlán,785978.0119,40955.83476,2.083592256,1.839151801,10.62047326,2.46508982,2.194347606
Jalisco,Ojuelos de Jalisco,334054.735,17406.96345,2.120727059,1.866756843,3.823781676,2.664301142,2.090246666
Jalisco,Pihuamo,326829.6554,17030.47816,2.125635943,1.888828803,3.463153486,2.563835998,2.130335278
Jalisco,Poncitlán,488256.0622,25442.10436,2.374603762,1.892702319,6.681021562,2.73007132,2.361427857
Jalisco,Puerto Vallarta,759337.3392,39567.63945,1.992055029,1.779136785,10.68567719,2.510118731,2.179673076
Jalisco,Villa Purificación,364147.9191,18975.06263,2.223829451,1.951141054,0.920312997,2.542209083,2.151104769
Jalisco,Quitupan,189547.4212,9876.959336,2.238236199,1.882675446,0.385860766,2.587068966,2.153066152
Jalisco,El Salto,519312.2047,27060.38149,2.148295658,1.885230509,13.61625127,2.654408941,2.41328697
Jalisco,San Cristóbal de la Barranca,167118.0752,8708.208334,2.306953159,1.967821844,0.90742025,2.860017498,2.181399246
Jalisco,San Diego de Alejandría,340862.2823,17761.69193,2.050932754,1.694865541,2.913689665,2.641068447,1.942644256
Jalisco,San Juan de los Lagos,452490.4445,23578.42535,1.895931855,1.800797602,7.36106303,2.343662461,1.945709419
Jalisco,San Julián,298838.3165,15571.90217,1.954463714,1.872093418,2.142910754,2.360979415,1.944361867
Jalisco,San Marcos,753558.9786,39266.53996,1.924237254,1.640286554,3.89561058,2.383939774,1.877373418
Jalisco,San Martín de Bolaños,315769.4681,16454.15261,2.215257878,1.67741945,4.293223141,2.709382151,2.001510574
Jalisco,San Martín Hidalgo,670128.2668,34919.12261,2.114798903,1.881002905,3.406576172,2.478753017,2.093428796
Jalisco,San Miguel el Alto,408048.8958,21262.65989,2.184176302,2.049490921,4.356916024,2.672696655,2.225662015
Jalisco,Gómez Farías,630253.1842,32841.30711,2.294778991,1.9894272,5.641069256,2.839941089,2.343913165
Jalisco,San Sebastián del Oeste,254976.5146,13286.34623,1.840028552,1.510724236,2.571798447,2.513274336,1.717980914
Jalisco,Santa María de los Ángeles,529343.166,27583.076,1.806058297,1.571112139,2.047605054,2.573699422,1.772255193
Jalisco,Sayula,726281.1097,37845.14155,1.930030016,1.75295898,7.616528725,2.489781782,1.942214053
Jalisco,Tala,557036.5017,29026.1236,1.921141646,1.788716458,11.22464528,2.490256814,2.171498771
Jalisco,Talpa de Allende,433609.8634,22594.5938,1.91753621,1.745228687,2.288413509,2.557918529,1.867112651
Jalisco,Tamazula de Gordiano,474743.8364,24738.00771,1.978714136,1.844020221,6.445926044,2.636574864,2.050289271
Jalisco,Tapalpa,330858.5119,17240.41428,2.394793195,2.192716077,2.166670924,2.680911177,2.345488749
Jalisco,Tecalitlán,574912.651,29957.61609,1.942316953,1.78173391,6.288257795,2.400552693,1.938481486
Jalisco,Tecolotlán,494677.6789,25776.72272,1.648259188,1.511583863,5.503153395,2.183165687,1.619112894
Jalisco,Techaluta de Montenegro,503090.5665,26215.10246,1.880695811,1.436663879,4.004010025,2.491349481,1.719641672
Jalisco,Tenamaxtlán,499329.6403,26019.12767,1.794763262,1.605663868,1.95335847,2.364044944,1.729654209
Jalisco,Teocaltiche,392974.1815,20477.14491,1.855973695,1.772840194,3.966494729,2.300742706,1.867268218
Jalisco,Teocuitatlán de Corona,432445.5461,22533.92342,2.25793796,1.96358756,2.157128022,2.620287871,2.168763931
Jalisco,Tepatitlán de Morelos,619429.1326,32277.28615,1.879938682,1.731508756,10.29163561,2.359862924,1.942653226
Jalisco,Tequila,622481.2015,32436.32372,2.276541572,1.960910022,7.95386895,2.656437727,2.256724776
Jalisco,Teuchitlán,674079.7265,35125.02573,1.691118296,1.425236381,5.101453889,2.331293038,1.620513866
Jalisco,Tizapán el Alto,230408.0007,12006.12722,2.37677734,2.055642722,1.806113983,2.59895029,2.300506534
Jalisco,Tlajomulco de Zúñiga,599095.1107,31217.71855,1.969203445,1.811749411,13.27709944,2.517402084,2.27392684
Jalisco,San Pedro Tlaquepaque,794113.0725,41379.73745,2.38743517,2.003112451,3.943092322,2.992492446,2.405422745
Jalisco,Tolimán,340070.7938,17720.44895,2.543736659,2.146552818,3.255957127,2.818382324,2.523811442
Jalisco,Tomatlán,426438.7381,22220.91996,2.324604653,1.940957033,2.167305631,2.700714399,2.207483109
Jalisco,Tonalá,712480.7786,37126.03228,2.127134971,1.899803598,11.64426954,2.495530205,2.271388608
Jalisco,Tonaya,406722.3459,21193.53587,1.675516471,1.492648357,4.59591276,2.300639659,1.635297483
Jalisco,Tonila,536626.6837,27962.6064,1.709695191,1.456632447,11.06771331,2.386773547,1.705214724
Jalisco,Totatiche,517069.5985,26943.5235,1.594035489,1.354697946,1.91425,2.206703911,1.490779683
Jalisco,Tototlán,495112.84,25799.39815,1.983263874,1.790585436,4.275733604,2.621410558,1.979714059
Jalisco,Tuxcacuesco,294840.3142,15363.5738,2.247167172,1.752000973,1.451238563,2.659340659,2.052468178
Jalisco,Tuxcueca,384187.8171,20019.304,2.05787923,1.747907399,3.728412256,2.498161765,2.010631773
Jalisco,Tuxpan,700818.3758,36518.32642,2.132166372,1.772762552,8.116600798,2.645536234,2.256112531
Jalisco,Unión de San Antonio,455345.9751,23727.22167,2.19905343,2.089563134,3.517867621,2.674809994,2.242980241
Jalisco,Unión de Tula,567957.5611,29595.19945,2.04237047,1.760278521,3.625949904,2.354625309,1.960015202
Jalisco,Valle de Guadalupe,380027.7173,19802.52903,1.609826967,1.494289687,7.382421692,2.275834011,1.654411765
Jalisco,Valle de Juárez,329993.5671,17195.34363,1.945040755,1.778385845,1.335950551,2.345558993,1.910961615
Jalisco,San Gabriel,374796.7989,19529.95571,2.329396036,2.120220413,4.795823662,2.939297613,2.414369626
Jalisco,Villa Corona,496897.4109,25892.38878,1.773049344,1.638979536,8.259458081,2.362822492,1.827446414
Jalisco,Villa Guerrero,428613.364,22334.23562,2.096901111,1.640795515,1.867371545,2.404159132,1.933424533
Jalisco,Villa Hidalgo,357399.6382,18623.42241,2.16743554,1.995704162,1.044684471,2.379056697,2.116097101
Jalisco,Cañadas de Obregón,312668.1806,16292.55036,1.778415143,1.59427072,3.438301843,2.433373349,1.748837209
Jalisco,Yahualica de González Gallo,415432.9795,21647.43059,1.931146872,1.726395806,2.802691727,2.369021653,1.866371744
Jalisco,Zacoalco de Torres,455796.435,23750.69429,2.22696741,1.825519818,5.415286832,2.638412149,2.159267925
Jalisco,Zapopan,960217.3213,50035.1172,2.081433567,1.809355866,7.6190921,2.357310308,2.0787103
Jalisco,Zapotiltic,603194.4063,31431.32513,2.101794943,1.894873895,7.726456143,2.615616616,2.235356488
Jalisco,Zapotitlán de Vadillo,460670.6562,24004.68078,2.221507923,1.721284092,5.142154855,2.722168441,2.099897225
Jalisco,Zapotlán del Rey,343151.266,17880.96656,2.287409747,2.04704265,3.931684559,2.600197351,2.278792772
Jalisco,Zapotlanejo,439364.3968,22894.45171,2.266895107,2.064755688,2.807349054,2.432183282,2.255909453
Jalisco,San Ignacio Cerro Gordo,278723.3406,14523.74864,2.185398516,2.045398076,2.323256373,2.442405107,2.180627934
México,Acambay de Ruíz Castañeda,709780.9865,40096.84824,2.38743517,2.003112451,3.943092322,2.992492446,2.405422745
México,Acolman,916949.4202,51800.17843,2.238057387,1.950326039,6.170518637,2.697460121,2.302571777
México,Aculco,582636.9095,32914.24282,2.030592542,1.811804494,2.068186967,2.692180937,1.995934171
México,Almoloya de Alquisiras,732913.0447,41403.62124,2.261088953,2.030100818,2.171039951,3.036359115,2.245245
México,Almoloya de Juárez,652408.5922,36855.77496,2.53969635,2.146712885,4.035112309,2.920403727,2.553265726
México,Almoloya del Río,971063.9303,54857.20777,1.966386475,1.701467372,4.995695584,2.465257784,1.949272438
México,Amanalco,650368.2203,36740.51056,2.345042703,2.109369147,2.395632013,2.924053062,2.338042569
México,Amatepec,660846.3318,37332.43857,2.545711539,2.112365481,0.778410517,3.213281182,2.460398605
México,Amecameca,835020.7502,47171.87546,1.961216244,1.72409452,8.680300311,2.442038088,1.97182839
México,Apaxco,791998.6131,44741.47491,2.018945738,1.864634253,9.50089934,2.415846879,2.124994266
México,Atenco,804050.2326,45422.29331,2.200079527,1.855701603,5.818291698,2.808526974,2.22397011
México,Atizapán,848734.5772,47946.59506,2.133938893,1.874628399,4.210284451,2.560063784,2.12023748
México,Atizapán de Zaragoza,991127.1289,55990.61518,1.892608503,1.667970741,12.95902052,2.301503238,1.96223804
México,Atlacomulco,943545.3821,53302.63379,2.150668552,1.879155081,3.69586779,2.748455343,2.132679143
México,Atlautla,656088.7488,37063.67386,2.133701222,1.903643094,3.749546861,2.73415608,2.140058917
México,Axapusco,797780.9084,45068.12753,1.791655368,1.64914156,6.093707566,2.504763936,1.784576273
México,Ayapango,916377.8229,51767.88784,1.984927778,1.739942625,3.762938861,2.554826828,1.92950076
México,Calimaya,909124.1944,51358.11687,1.947315203,1.77191327,11.44290308,2.377395258,2.019587633
México,Capulhuac,917837.976,51850.3746,1.849248595,1.697980503,5.051120204,2.32287529,1.854845993
México,Coacalco de Berriozábal,1178124.066,66554.41999,1.846695781,1.696855873,14.08928536,2.258943381,1.968153517
México,Coatepec Harinas,524697.1818,29641.11983,2.117080896,1.879600162,0.964402272,2.709298933,2.0275525
México,Cocotitlán,939938.096,53098.85149,1.897740348,1.772701968,10.44976864,2.552570531,1.988641236
México,Coyotepec,785169.4023,44355.68009,1.941320713,1.750466247,14.25462254,2.392381328,2.031910712
México,Cuautitlán,1169256.863,66053.49519,1.83198298,1.69886234,13.12622534,2.363603811,1.982464743
México,Chalco,811354.8817,45834.94653,2.287312353,1.928896675,9.474676998,2.680604527,2.351638272
México,Chapa de Mota,699259.214,39502.45374,2.170325658,1.866996384,3.969451578,2.918688532,2.160381534
México,Chapultepec,1006057.927,56834.08374,1.756014179,1.662248737,13.20942368,2.528212772,1.858527185
México,Chiautla,908256.9885,51309.1268,2.028567253,1.71035702,5.701818413,2.629482724,1.990088486
México,Chicoloapan,1014128.611,57290.01168,2.089947561,1.809136188,12.25457785,2.605051708,2.200643099
México,Chiconcuac,918583.0034,51892.46259,1.985018708,1.821631277,3.770703364,2.451149018,1.977086997
México,Chimalhuacán,773036.6653,43670.2792,2.079914209,1.824764722,7.58790906,2.56115292,2.134995394
México,Donato Guerra,490419.829,27704.72841,2.458652947,2.0204269,0.620329792,3.059818068,2.388829216
México,Ecatepec de Morelos,962394.7842,54367.47158,1.965318971,1.761401723,11.92327881,2.389382228,2.071473024
México,Ecatzingo,571268.2518,32272.0062,2.174490972,1.788494652,4.903087138,2.892451888,2.133751927
México,Huehuetoca,722555.67,40818.51388,1.902924367,1.705582655,15.56761283,2.419290699,2.044426823
México,Hueypoxtla,698673.8781,39469.38703,1.99782606,1.894528305,4.815802568,2.482191015,2.032041283
México,Huixquilucan,1057805.527,59757.40192,2.010452791,1.685710469,7.350634869,2.484270685,2.025922505
México,Isidro Fabela,900062.7042,50846.21643,2.18300624,1.908592714,2.340141814,2.78394987,2.120209102
México,Ixtapaluca,1015363.276,57359.76019,2.028479002,1.794461811,12.19594297,2.538184286,2.129227431
México,Ixtapan de la Sal,701545.6383,39631.6181,1.852769035,1.73275253,5.761438927,2.475086109,1.881695035
México,Ixtapan del Oro,255625.2235,14440.74438,2.163520164,1.793800699,0.353620474,3.059322034,2.114352005
México,Ixtlahuaca,807148.5978,45597.32573,2.311277355,2.003143257,4.075284079,2.976782441,2.406239047
México,Xalatlaco,740927.9038,41856.39554,2.141692763,1.964264057,5.297842226,2.776202963,2.137371864
México,Jaltenco,968640.834,54720.32255,1.72407931,1.625127237,12.95082645,2.244928279,1.79616353
México,Jilotepec,860005.025,48583.28362,2.052207715,1.852747408,7.51487349,2.672780116,2.085407333
México,Jilotzingo,822846.8006,46484.1464,1.784431842,1.708011185,6.832763184,2.335805464,1.815878367
México,Jiquipilco,711533.5541,40195.85404,2.483720195,2.120011455,1.921220705,3.047420087,2.460386139
México,Jocotitlán,1025666.743,57941.82222,1.956754569,1.707654889,7.890170759,2.543136661,1.982396316
México,Joquicingo,649348.8669,36682.92539,2.137464276,1.95894509,5.307848625,2.868587885,2.210941741
México,Juchitepec,671445.1447,37931.18523,1.801342881,1.657070011,4.932271482,2.421306407,1.79400123
México,Lerma,944015.7862,53329.20779,1.936132975,1.603800244,11.09652573,2.434043797,1.921230772
México,Malinalco,619593.5241,35001.99073,2.535669213,2.221459479,1.762735105,2.982112608,2.479994919
México,Melchor Ocampo,953747.4159,53878.96566,1.888065782,1.703385703,12.63321612,2.411751916,1.97254228
México,Metepec,1200170.02,67799.83694,1.819520673,1.638190421,13.29325291,2.226401782,1.895043198
México,Mexicaltzingo,916445.6056,51771.71701,1.924668466,1.804272468,4.534410283,2.308061472,1.933610291
México,Morelos,536518.9125,30308.95138,2.255933599,2.062005846,3.651951387,2.923347713,2.267534895
México,Naucalpan de Juárez,958229.6337,54132.17448,1.947108526,1.774290479,11.88630167,2.357423799,2.074433647
México,Nezahualcóyotl,1016886.303,57445.79882,1.880023592,1.69376991,12.3691181,2.32310047,1.940290892
México,Nextlalpan,690572.4989,39011.72505,1.916888468,1.733055962,10.41091412,2.503677584,1.991524983
México,Nicolás Romero,958235.7829,54132.52186,2.044235128,1.77959232,12.20036663,2.55791324,2.235558984
México,Nopaltepec,753235.1938,42551.65725,1.546350402,1.46434404,5.005845136,2.244414348,1.538154329
México,Ocoyoacac,1011258.069,57127.84944,2.038340407,1.805645982,8.055615014,2.457631723,2.094801937
México,Ocuilan,609653.9959,34440.48829,2.201054767,1.931506748,2.530846558,2.737656805,2.174117139
México,El Oro,677467.2334,38271.38422,2.212113565,1.898451178,3.425326573,2.809969908,2.198003075
México,Otumba,770292.4858,43515.2554,1.921000358,1.798184696,3.396986719,2.526750111,1.915583935
México,Otzoloapan,547693.1814,30940.20662,1.857546512,1.579374016,1.149304091,2.787878788,1.788221154
México,Otzolotepec,760925.0179,42986.06971,2.174130284,1.867346354,8.430855455,2.728494696,2.24830363
México,Ozumba,785967.859,44400.78639,2.23945362,2.038848451,3.951844596,2.553719675,2.247350137
México,Papalotla,949622.0537,53645.91627,1.771223418,1.579128677,7.430017227,2.270038911,1.748766954
México,La Paz,880990.0872,49768.76882,2.286144775,1.906549617,8.038488145,2.777466427,2.36176378
México,Polotitlán,684532.4577,38670.51188,1.897803289,1.772995412,5.669928899,2.417522698,1.907150586
México,Rayón,889033.6099,50223.16238,1.539945459,1.413335211,18.06309577,2.370635724,1.608895578
México,San Antonio la Isla,944406.9374,53351.30465,1.749525393,1.619696053,13.49380754,2.370840779,1.833414827
México,San Felipe del Progreso,654752.4514,36988.18394,2.703747954,2.26233686,1.059069394,3.190457155,2.656417873
México,San Martín de las Pirámides,941833.6162,53205.93295,1.860778886,1.743664458,4.192379184,2.392235561,1.853824842
México,San Mateo Atenco,928884.4753,52474.41189,2.086076169,1.769049992,13.07046077,2.536364492,2.212025233
México,San Simón de Guerrero,849404.3105,47984.42954,2.189623039,1.66945499,1.355392157,2.883054893,2.025592253
México,Santo Tomás,501429.2919,28326.67345,1.949754665,1.50839596,1.463542223,2.568674699,1.79590563
México,Soyaniquilpan de Juárez,780033.5073,44065.54382,1.953418682,1.748914813,7.045397145,2.59187959,1.965267969
México,Sultepec,577274.8669,32611.33106,2.269983668,1.950362416,1.710777136,3.074409661,2.257661851
México,Tecámac,994809.0074,56198.61135,1.951877085,1.779388119,12.41101429,2.290957218,1.998709082
México,Tejupilco,856782.6493,48401.24562,2.362572709,2.036467456,2.68592487,3.102221296,2.319264877
México,Temamatla,756779.2502,42751.86758,2.02528041,1.798748885,9.072162994,2.686892303,2.059396717
México,Temascalapa,756378.1998,42729.2115,2.12309829,1.99581593,6.248830781,2.786572193,2.185032037
México,Temascalcingo,689947.4013,38976.41212,2.639036209,2.266340709,2.361181411,3.165575464,2.600809108
México,Temascaltepec,526209.3022,29726.54232,2.295674417,1.932832761,1.918580919,2.836602878,2.246358931
México,Temoaya,628446.5333,35502.11369,2.628674237,2.408353337,5.541293957,3.076541803,2.652332775
