NOM_ENT,NOM_MUN,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Michoacán de Ocampo,Santa Ana Maya,2.2616304801,2.0102431757,2.2309577317,2.5406371425,2.2223194893
Michoacán de Ocampo,Salvador Escalante,2.6829320193,2.3229182744,2.1435856493,3.0086598116,2.6714121841
Michoacán de Ocampo,Senguio,2.5693601441,2.1272724074,0.9564501683,3.0151710041,2.4549049624
Michoacán de Ocampo,Susupuato,2.6616392915,2.2865109345,0.3193699349,3.1642335766,2.5911157293
Michoacán de Ocampo,Tacámbaro,2.4875805275,2.2603339242,3.8439807531,2.8342543949,2.4740148381
Michoacán de Ocampo,Tancítaro,2.8325782505,2.4547242298,0.8837884576,2.9590064211,2.6872236605
Michoacán de Ocampo,Tangamandapio,2.7921773283,2.1260176564,2.7950838796,3.077374619,2.710878837
Michoacán de Ocampo,Tangancícuaro,2.6538337327,2.2262176588,2.7464559886,2.7464293115,2.5746682533
Michoacán de Ocampo,Tanhuato,2.1343365339,1.8801130021,1.1092582284,2.4371960727,2.0545796533
Michoacán de Ocampo,Taretan,1.9340981596,1.7062301206,10.7870370778,2.6489971726,2.1150012942
Michoacán de Ocampo,Tarímbaro,2.1571604611,1.782995693,6.0047578574,2.4998718589,2.1552334909
Michoacán de Ocampo,Tepalcatepec,2.4776403962,2.2740102776,1.5464531761,2.7763026536,2.4297406202
Michoacán de Ocampo,Tingambato,2.5711126687,2.0491684642,3.577758917,2.9644111957,2.5251566843
Michoacán de Ocampo,Tingüindín,2.4941650221,2.0499226058,3.1994926651,2.8311177678,2.3728592551
Michoacán de Ocampo,Tiquicheo de Nicolás Romero,2.9706984942,2.6018499301,1.0672917313,3.3068279544,2.8947029654
Michoacán de Ocampo,Tlalpujahua,2.5528968006,2.1328121841,1.6665130483,2.9890020886,2.4737219663
Michoacán de Ocampo,Tlazazalca,2.1810988756,2.003729781,1.136450993,2.5935892362,2.1767889357
Michoacán de Ocampo,Tocumbo,2.2061529961,1.8361309191,5.9016373672,2.5425939237,2.2162713619
Michoacán de Ocampo,Tumbiscatío,2.8586005101,2.2810545152,0.1784132841,3.134122288,2.6695408493
Michoacán de Ocampo,Turicato,2.5282690149,2.1484986785,5.9357941552,3.3322968387,2.5938374535
Michoacán de Ocampo,Tuxpan,2.4288962405,2.0921948366,2.7762279257,2.6974987048,2.3518229485
Michoacán de Ocampo,Tuzantla,2.6375487252,2.1682201887,0.7877211763,3.0339898492,2.5392872953
Michoacán de Ocampo,Tzintzuntzan,2.5178630184,2.0689385512,2.5393048159,2.9502562403,2.4710877258
Michoacán de Ocampo,Tzitzio,2.8255214548,2.327068405,0.342464129,3.3658878505,2.7194205275
Michoacán de Ocampo,Uruapan,2.4654849913,1.947678681,6.7755223667,2.6740049915,2.4526196647
Michoacán de Ocampo,Venustiano Carranza,2.2960182915,2.0281092767,3.196284949,2.5683573386,2.3081548345
Michoacán de Ocampo,Villamar,2.398331301,2.0453231158,2.6062869853,2.7177718565,2.3322438993
Michoacán de Ocampo,Vista Hermosa,2.2564529148,1.9180778188,3.8716977419,2.5471353574,2.232011142
Michoacán de Ocampo,Yurécuaro,2.6154231727,2.1739488325,1.9632779937,2.7602351226,2.4952269838
Michoacán de Ocampo,Zacapu,2.3959317324,1.962906045,9.8364729917,2.7249511277,2.4031791973
Michoacán de Ocampo,Zamora,2.2841422587,1.9061284643,8.5651827414,2.5842471123,2.3650041017
Michoacán de Ocampo,Zináparo,1.8389595018,1.5996895787,2.0616883117,2.3032407407,1.772591857
Michoacán de Ocampo,Zinapécuaro,2.2128927583,1.8740227308,3.0366169378,2.6430172195,2.1464502564
Michoacán de Ocampo,Ziracuaretiro,2.8234583975,2.201497775,1.5084242447,3.0317818303,2.6947479027
Michoacán de Ocampo,Zitácuaro,2.505101066,2.0529355037,5.030843635,2.8083912927,2.4749320499
Michoacán de Ocampo,José Sixto Verduzco,2.0216415019,1.8351185829,2.4230357674,2.6607592615,2.0108252292
Morelos,Amacuzac,2.2944746147,2.0220420761,5.5734408677,2.8761225564,2.3118071851
Morelos,Atlatlahucan,2.6312762337,2.2725794593,2.5817919555,2.8971486824,2.5751927154
Morelos,Axochiapan,2.5968113233,2.2929190741,1.8006645318,3.0201220966,2.6045027962
Morelos,Ayala,2.2841656985,2.0713589956,6.0988355837,2.8413887351,2.3193786788
Morelos,Coatlán del Río,2.2855841512,1.877180821,2.1533187815,2.7931310907,2.1981987221
Morelos,Cuautla,2.0836252198,1.8550650631,8.6790240061,2.5477366309,2.1566140193
Morelos,Cuernavaca,1.9876776768,1.7410693107,10.1819670536,2.3448302596,2.0540210582
Morelos,Emiliano Zapata,2.1663371432,1.8442600914,10.3650623848,2.605280556,2.2511603408
Morelos,Huitzilac,2.489712842,2.2825252456,3.8123007154,2.9500982958,2.5866079138
Morelos,Jantetelco,2.0553457022,1.9445037506,4.7488725788,2.7735177051,2.0924967696
Morelos,Jiutepec,1.9299425073,1.739033477,14.4873078969,2.3927476917,2.0666370986
Morelos,Jojutla,2.0841599652,1.6955823252,13.058819033,2.6813243402,2.1614080207
Morelos,Jonacatepec,2.2032066036,1.6849744054,5.4863775331,2.7520822496,2.1548862986
Morelos,Mazatepec,2.0653740554,1.7421820165,5.6599297947,2.7486694264,2.0191285866
Morelos,Miacatlán,2.1274862236,1.7844096046,4.4798162446,2.6917113578,2.0532625311
Morelos,Ocuituco,2.4190989034,2.1283927838,2.5925894619,3.0683370414,2.4588946441
Morelos,Puente de Ixtla,2.125045296,1.794415026,7.8374390341,2.5737506562,2.1811148304
Morelos,Temixco,2.2391282681,1.9255329807,8.4294589483,2.7260245141,2.3178309103
Morelos,Tepalcingo,2.2204391157,1.9326191773,2.7092959897,2.8435501698,2.2151717268
Morelos,Tepoztlán,2.4782241636,2.1413719395,3.6755200705,2.7733745473,2.4768893656
Morelos,Tetecala,1.9131723154,1.5857991593,5.1436804718,2.5825147348,1.8507930974
Morelos,Tetela del Volcán,2.190152071,1.978397908,3.8857784921,2.784178366,2.1972860599
Morelos,Tlalnepantla,2.3539514033,2.1511357499,1.5199590583,2.9669832655,2.3330472103
Morelos,Tlaltizapán,1.9913892249,1.772468676,9.9991668119,2.6436068955,2.0928502342
Morelos,Tlaquiltenango,2.1486857139,1.9528060659,8.0258011221,2.6523970414,2.2146459408
Morelos,Tlayacapan,2.397511614,2.1965285307,2.7094775068,2.779185926,2.393357625
Morelos,Totolapan,2.4876111766,2.1960889078,1.6759670799,3.0487237367,2.4838557591
Morelos,Xochitepec,1.9706687893,1.7687725381,7.7220614965,2.511513059,2.0279833505
Morelos,Yautepec,2.1734764727,1.8897846882,7.7063716946,2.641251509,2.2060163989
Morelos,Yecapixtla,2.2184475307,2.0588183264,6.1532244771,2.6279330999,2.27965187
Morelos,Zacatepec,1.8378867017,1.6613083217,17.0107818745,2.3212532797,1.9596853868
Morelos,Zacualpan,1.7866539964,1.6668599007,5.7050030506,2.4338521401,1.7862295082
Morelos,Temoac,2.0115554006,1.8029080769,4.7561996812,2.7221019305,2.0109515547
Morelos,Coatetelco,2.965360429,2.462827099,1.824409489,3.6048395434,3.0073352063
Morelos,Xoxocotla,2.797475655,2.4513702734,4.2798772954,3.3822151435,2.9366271896
Morelos,Hueyapan,2.5654156618,2.3719181499,0.8166623811,3.1197156753,2.5750423968
Nayarit,Acaponeta,1.8713354444,1.8418038537,7.074646763,2.4848169073,2.0748360444
Nayarit,Ahuacatlán,1.7485229594,1.7518738949,3.4862253212,2.2909536718,1.8444147284
Nayarit,Amatlán de Cañas,1.6529778313,1.5938667144,2.8053414909,2.2877599011,1.673519539
Nayarit,Compostela,1.8404849172,1.7798638839,5.3646903092,2.3573896456,1.9236274673
Nayarit,Huajicori,2.7521475826,2.192134918,3.6972259811,3.8856640281,2.7780208333
Nayarit,Ixtlán del Río,1.7802731934,1.7517024978,4.9252183591,2.2449068676,1.8644976901
Nayarit,Jala,1.8290821617,1.7788748583,6.3410291237,2.400047134,1.89839231
Nayarit,Xalisco,1.8916225955,1.7320385726,6.6414263948,2.2465834222,1.9642177851
Nayarit,Del Nayar,3.3389488699,2.8098202154,1.1383432574,4.6095168907,3.5009445844
Nayarit,Rosamorada,2.0872628428,1.8916083702,3.6020322231,2.7072836698,2.1038344383
Nayarit,Ruíz,2.0244942975,1.8573640564,5.1980933514,2.5224980337,2.0855925656
Nayarit,San Blas,1.842385974,1.8178773991,4.5586143118,2.4788929492,1.976521914
Nayarit,San Pedro Lagunillas,1.5485305947,1.4843287806,6.3269961977,2.407651715,1.5804833561
Nayarit,Santa María del Oro,1.8567282423,1.8419839716,5.9589695122,2.3913972601,2.0096485683
Nayarit,Santiago Ixcuintla,1.9798492293,2.0272356868,3.5956656129,2.5985102769,2.1334731431
Nayarit,Tecuala,1.8449981093,1.7298628745,3.8824848899,2.4755125031,1.9127443117
Nayarit,Tepic,1.7572344438,1.686470955,7.667119504,2.2644038161,1.951788127
Nayarit,Tuxpan,1.7649354751,1.7213330606,5.3953658326,2.3671950961,1.863150763
Nayarit,La Yesca,2.7383509805,2.1349387413,2.6937570942,3.2009153318,2.6990598529
Nayarit,Bahía de Banderas,1.873143581,1.7742439615,7.8656418537,2.3664073858,1.9954726567
Nuevo León,Abasolo,1.7570912813,1.4362223885,2.7954866008,2.7327586207,1.5747126437
Nuevo León,Agualeguas,1.7189329948,1.4831598908,1.1351598174,2.303630363,1.568359375
Nuevo León,Los Aldamas,1.7050555638,1.5596078938,0.5406593407,2.141025641,1.6565260059
Nuevo León,Allende,1.5964581414,1.3758087555,9.7401397456,2.2514913645,1.5633767021
Nuevo León,Anáhuac,1.7933312159,1.6582377152,3.0563311849,2.4124876516,1.7936531042
Nuevo León,Apodaca,1.8323297204,1.550938648,7.0431989379,2.2117337124,1.8688117268
Nuevo León,Aramberri,2.308482645,2.0363233086,1.9639846276,3.0729055848,2.2617842257
Nuevo León,Bustamante,1.482263789,1.2876654627,5.8528901734,2.3459915612,1.3976109215
Nuevo León,Cadereyta Jiménez,1.8739893595,1.7210352434,6.6526235507,2.4832632615,1.9640309071
Nuevo León,Carmen,1.8343045897,1.5882772291,11.8579979211,2.3966437306,1.960900728
Nuevo León,Cerralvo,1.7930753231,1.4469410188,1.1304596061,2.2361359571,1.5646621779
Nuevo León,Ciénega de Flores,1.8900298334,1.6755819562,8.2505326709,2.3657885786,2.0788607056
Nuevo León,China,1.7681716603,1.4436285594,1.4524212307,2.6279527559,1.5785332074
Nuevo León,Dr. Arroyo,2.5216163225,2.2646306,1.8416994559,3.2300822083,2.5237073115
Nuevo León,Dr. Coss,1.968518291,1.5670393523,0.3505976096,2.1188118812,1.6955602537
Nuevo León,Dr. González,1.9393994637,1.5309442128,2.0678875908,2.5695364238,1.7385180649
Nuevo León,Galeana,2.0430424666,1.7599344579,2.1539412821,2.9831202801,1.9808528091
Nuevo León,García,1.8532766359,1.6171346377,8.113289924,2.466526294,2.0562201627
Nuevo León,San Pedro Garza García,1.903799258,1.3565980528,1.7964031193,2.0751184558,1.4496494155
Nuevo León,Gral. Bravo,2.0503201406,1.6067601616,0.725433526,2.3107890499,1.7633333333
Nuevo León,Gral. Escobedo,1.9916235986,1.7000580728,7.2546701673,2.4487832725,2.0378114832
Nuevo León,Gral. Terán,2.1173054284,1.6666518691,1.2900795023,2.3114833681,1.8506178122
Nuevo León,Gral. Treviño,1.7757863003,1.4115033346,0.9572405929,2.1525423729,1.5508390918
Nuevo León,Gral. Zaragoza,2.6101222019,2.1455994029,1.0936840396,2.7955223881,2.4931910195
Nuevo León,Gral. Zuazua,1.8972127424,1.599701041,10.2992076766,2.3325305487,2.0154160059
Nuevo León,Guadalupe,1.879770622,1.6053630503,5.4909205101,2.2813373246,1.8760837665
Nuevo León,Los Herreras,1.9505591721,1.4989401684,0.2815013405,2.32,1.6034965035
Nuevo León,Higueras,2.2584083591,1.6869136015,1.7420311342,2.5187165775,1.9546279492
Nuevo León,Hualahuises,1.4705313694,1.3669340383,4.9291801352,2.2544169611,1.4228498074
Nuevo León,Iturbide,2.200404246,1.7326717383,1.4812834225,2.8804347826,1.9910093993
Nuevo León,Juárez,1.9568038191,1.6770527433,7.416468052,2.3860608267,2.0648977544
Nuevo León,Lampazos de Naranjo,1.7755281664,1.4883934154,1.6863354037,2.3169491525,1.5966487133
Nuevo León,Linares,2.0486592372,1.6670563768,6.4078681876,2.5415794613,1.9373885058
Nuevo León,Marín,2.0058388968,1.5608307755,2.7813684421,2.738,1.7674535409
Nuevo León,Melchor Ocampo,1.5774653306,1.3455554144,1.7074047448,2.2314814815,1.4179775281
Nuevo León,Mier y Noriega,2.7540316573,2.3413652082,0.3866294524,3.6604477612,2.6590312226
Nuevo León,Mina,2.0422796606,1.5169096951,3.9884343173,2.4555314534,1.8000814332
Nuevo León,Montemorelos,1.7986407321,1.5652512888,5.9726219845,2.3632941238,1.7407745804
Nuevo León,Monterrey,1.9809358915,1.5735520858,4.892865969,2.3346382584,1.8700705586
Nuevo León,Parás,1.7977681072,1.40159875,0.314415437,1.9622641509,1.5008488964
Nuevo León,Pesquería,1.8363293523,1.5763234691,9.385437898,2.4887989898,2.0068406622
Nuevo León,Los Ramones,2.1403267704,1.7359521355,0.6390670554,2.4022988506,1.9214323891
Nuevo León,Rayones,2.1956719392,1.7513169415,0.5863402062,2.7964071856,1.9910242872
Nuevo León,Sabinas Hidalgo,1.6303971908,1.4278495377,6.075449351,2.3219376159,1.564800324
Nuevo León,Salinas Victoria,1.9100372028,1.6565319367,8.9483985321,2.4518757684,2.0827478132
Nuevo León,San Nicolás de los Garza,1.7340616191,1.5297662627,6.2700720338,2.1558982225,1.7490716835
Nuevo León,Hidalgo,1.6415123341,1.4080723845,10.1656282761,2.4061731171,1.6363377017
Nuevo León,Santa Catarina,1.8493369052,1.6057601646,6.293106212,2.2514573065,1.9034679275
Nuevo León,Santiago,2.043886006,1.6344141606,2.9441505257,2.4120449192,1.8369564341
Nuevo León,Vallecillo,2.1071899398,1.6200142637,0.8068640646,2.637037037,1.7680722892
Nuevo León,Villaldama,1.754509813,1.4300139046,2.2129847239,2.4114583333,1.5321336761
Oaxaca,Abejones,2.2165040102,1.8265646351,0.1245421245,3.5227272727,2.1945578231
Oaxaca,Acatlán de Pérez Figueroa,2.920011203,2.240948667,3.0288406786,3.2231437465,2.9271546722
Oaxaca,Asunción Cacalotepec,2.6236357463,2.0991171658,1.2145765472,3.587826087,2.7682119205
Oaxaca,Asunción Cuyotepeji,2.3651180784,1.7690821505,4.8284132841,2.7763157895,2.2836787565
Oaxaca,Asunción Ixtaltepec,2.6654513914,2.1371822998,2.2607238919,2.8056238586,2.5843602221
Oaxaca,Asunción Nochixtlán,2.531056944,1.9649218718,3.4162603584,2.8882829667,2.5109457126
Oaxaca,Asunción Ocotlán,3.5338270339,3.0642733754,0.1511824324,3.8840155945,3.5544608648
Oaxaca,Asunción Tlacolulita,2.4815199706,1.8628800057,2.6923076923,3.2710843373,2.5594262295
Oaxaca,Ayotzintepec,2.8077854864,2.5062659664,1.4722345624,3.3909090909,2.8371638142
Oaxaca,El Barrio de la Soledad,2.7178844414,1.945948185,3.3324564011,2.8199320698,2.644134
Oaxaca,Calihualá,3.100284548,2.2556489963,0.4671936759,4.0648854962,3.123910939
Oaxaca,Candelaria Loxicha,3.5738077557,2.7033273792,0.348279931,4.0876277452,3.5989543623
Oaxaca,Ciénega de Zimatlán,2.011556379,1.6989339581,2.9524124256,2.5834279228,1.9791222838
Oaxaca,Ciudad Ixtepec,2.5843607095,2.0484914313,4.8225074538,2.7823989781,2.482222762
Oaxaca,Coatecas Altas,3.0997151353,2.7064198396,0.1829965688,3.8218352311,3.1754930202
Oaxaca,Coicoyán de las Flores,3.6989735125,2.770813322,0.0711739929,4.4293369056,3.7732283465
Oaxaca,La Compañía,2.9047548267,2.5006633313,0.3847229994,3.6475409836,2.9339339339
Oaxaca,Concepción Buenavista,2.547577839,1.8602677756,1.779706275,3.4094488189,2.5837742504
Oaxaca,Concepción Pápalo,2.4492930574,1.9121947854,2.0174397032,3.5743119266,2.5740196078
Oaxaca,Constancia del Rosario,3.3313947537,2.1049052711,0.7149018762,3.8847736626,3.2398648649
Oaxaca,Cosolapa,2.807040164,2.2218090029,4.2668366806,3.0688232723,2.8372827954
Oaxaca,Cosoltepec,2.4226288325,1.9475821146,5.4959677419,3.095505618,2.7806267806
Oaxaca,Cuilápam de Guerrero,2.9840672835,2.2878589363,3.4900047851,3.2413349625,2.9858934091
Oaxaca,Cuyamecalco Villa de Zaragoza,2.8840967973,2.1051030138,1.0773976444,3.3704735376,2.9773598049
Oaxaca,Chahuites,3.2673992867,2.5091734982,0.9658586102,3.39490707,3.1501879125
Oaxaca,Chalcatongo de Hidalgo,2.5695722702,2.104778087,2.1349000113,3.2888583219,2.5908332069
Oaxaca,Chiquihuitlán de Benito Juárez,2.7206285878,2.4028241685,0.9930362117,3.7005208333,2.7740080506
Oaxaca,Heroica Ciudad de Ejutla de Crespo,2.9937001218,2.521470303,0.9222879883,3.2017720047,2.9263481261
Oaxaca,Eloxochitlán de Flores Magón,3.0746583509,2.2402833733,0.6115802171,3.890438247,3.0935836369
Oaxaca,El Espinal,2.1811114664,1.6328413811,5.8627428173,2.6058673469,2.0561056106
Oaxaca,Tamazulápam del Espíritu Santo,2.5223696419,2.3413530661,4.2675298225,3.2906804734,2.5798499464
Oaxaca,Fresnillo de Trujano,2.4670893339,2.0892924403,2.4621848739,3.0340425532,2.5807799443
Oaxaca,Guadalupe Etla,2.6883977575,1.9658199817,2.8471428571,2.7994241843,2.4466273739
Oaxaca,Guadalupe de Ramírez,2.2802834058,1.827705859,1.368878357,3.013215859,2.2479338843
Oaxaca,Guelatao de Juárez,1.621741181,1.4276910598,11.8224637681,2.0821917808,1.5697211155
Oaxaca,Guevea de Humboldt,2.7812856841,2.3639744699,0.6181467181,3.5168738899,2.799771167
Oaxaca,Mesones Hidalgo,3.0364662219,2.3409623012,0.2157225434,3.6148036254,3.0390896921
Oaxaca,Villa Hidalgo,2.3780284841,1.798208509,3.112012987,2.9340836013,2.3656716418
Oaxaca,Heroica Ciudad de Huajuapan de León,2.5344333058,2.0618160536,4.6846107054,2.7033940362,2.4276028887
Oaxaca,Huautepec,3.703923377,2.7526210006,0.1382911392,4.6322580645,3.7493934142
Oaxaca,Huautla de Jiménez,3.1325155526,2.1203110675,3.1670947855,3.7653241998,3.2901056198
Oaxaca,Ixtlán de Juárez,2.1016126296,1.650815521,6.3450055289,2.6985195155,2.0891585761
Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,3.0205181603,2.1809788269,3.0343565822,3.0760662923,2.8903381515
Oaxaca,Loma Bonita,2.5905574072,2.2092286309,7.0103427814,2.9878005705,2.6342797685
Oaxaca,Magdalena Apasco,1.9393348707,1.6934482343,5.6814748432,2.3220595659,1.9932033097
Oaxaca,Magdalena Jaltepec,2.3614872323,1.8436223839,1.8802374302,2.9909297052,2.3656783468
Oaxaca,Santa Magdalena Jicotlán,2.2158832331,1.832529626,1.8125,2.8064516129,2.4117647059
Oaxaca,Magdalena Mixtepec,3.018295702,2.4394794966,0,3.8705357143,3.0271317829
Oaxaca,Magdalena Ocotlán,2.9333258045,2.1938331814,1.1395348837,3.5728744939,3.182781457
Oaxaca,Magdalena Peñasco,2.5040307594,2.3346542326,0.8127099664,3.4279661017,2.7297614392
Oaxaca,Magdalena Teitipac,3.2736623115,3.056538771,0.1353319058,3.95256917,3.3214117647
Oaxaca,Magdalena Tequisistlán,2.5400650957,2.199389358,5.6258306355,3.1889117043,2.6058502727
Oaxaca,Magdalena Tlacotepec,2.2162865966,1.7543090979,4.5207843137,2.6647398844,2.2941176471
Oaxaca,Magdalena Zahuatlán,2.3920684351,1.6699114514,2.5879396985,3.0222222222,2.3922829582
Oaxaca,Mariscala de Juárez,2.4034503047,1.8238951002,1.4705075446,2.7902973396,2.3103096291
Oaxaca,Mártires de Tacubaya,3.2160649568,2.6119157283,0.8037974684,3.8106312292,3.1681415929
Oaxaca,Matías Romero Avendaño,2.7801888225,2.2527528581,4.7689081902,3.0533897956,2.8495143846
Oaxaca,Mazatlán Villa de Flores,3.1500473612,2.490890583,0.9633306645,4.0200286123,3.2638943249
Oaxaca,Miahuatlán de Porfirio Díaz,3.0859947536,2.4621927008,3.127433446,3.1511349118,3.0353546275
Oaxaca,Mixistlán de la Reforma,2.4837640403,2.1612529277,1.3050986842,3.4938271605,2.5391089109
Oaxaca,Monjas,2.745982449,2.2325271743,0.3233743409,3.3050847458,2.6975132491
Oaxaca,Natividad,1.6933605193,1.4284757532,6.0464646465,2.3333333333,1.6433333333
Oaxaca,Nazareno Etla,2.1510596313,1.6822422809,6.8728448276,2.5103550296,2.1186365649
Oaxaca,Nejapa de Madero,2.5645287072,2.1924964083,1.2554735696,3.2140243902,2.5955455132
Oaxaca,Ixpantepec Nieves,2.8388159678,2.3303680977,0.7659372027,3.3061630219,2.9169960474
Oaxaca,Santiago Niltepec,2.4538369002,2.1863318271,3.0631415844,2.9181184669,2.5045116773
Oaxaca,Oaxaca de Juárez,2.6503044371,1.9468172014,4.0081497547,2.6035013262,2.4535700806
Oaxaca,Ocotlán de Morelos,2.9375577058,2.2217153939,2.2120583623,2.9745296326,2.7777036946
Oaxaca,La Pe,2.9011938137,2.5665514848,0.045154911,3.7032258065,2.8924387646
Oaxaca,Pinotepa de Don Luis,3.0391286883,2.1400583938,2.6726840855,3.6698212408,3.0650767987
Oaxaca,Pluma Hidalgo,3.2561464311,2.4422620986,0.5310646269,3.9570135747,3.1903553299
Oaxaca,San José del Progreso,2.8531760967,2.1919373582,1.5562190319,3.5762273902,2.9045958796
Oaxaca,Putla Villa de Guerrero,2.9068755103,2.0733091859,1.5065683663,3.3490666244,2.9053274275
Oaxaca,Santa Catarina Quioquitani,2.0474133036,2.338702965,1.955654102,3.4,2.1150895141
Oaxaca,Reforma de Pineda,2.2352171354,1.7696497086,4.2319288751,2.8166666667,2.2780626781
