NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,P18A24A
Chihuahua,Madera,Total del Municipio,25144.0,449
Chihuahua,Maguarichi,Total del Municipio,1302.0,26
Chihuahua,Manuel Benavides,Total del Municipio,1178.0,11
Chihuahua,Matachí,Total del Municipio,2742.0,35
Chihuahua,Matamoros,Total del Municipio,4314.0,135
Chihuahua,Meoqui,Total del Municipio,44853.0,1236
Chihuahua,Morelos,Total del Municipio,7266.0,55
Chihuahua,Moris,Total del Municipio,4447.0,27
Chihuahua,Namiquipa,Total del Municipio,22712.0,336
Chihuahua,Nonoava,Total del Municipio,2757.0,47
Chihuahua,Nuevo Casas Grandes,Total del Municipio,65753.0,2892
Chihuahua,Ocampo,Total del Municipio,8127.0,110
Chihuahua,Ojinaga,Total del Municipio,24534.0,385
Chihuahua,Praxedis G. Guerrero,Total del Municipio,5111.0,103
Chihuahua,Riva Palacio,Total del Municipio,7695.0,58
Chihuahua,Rosales,Total del Municipio,16776.0,464
Chihuahua,Rosario,Total del Municipio,2079.0,50
Chihuahua,San Francisco de Borja,Total del Municipio,2197.0,27
Chihuahua,San Francisco de Conchos,Total del Municipio,2696.0,69
Chihuahua,San Francisco del Oro,Total del Municipio,5004.0,166
Chihuahua,Santa Bárbara,Total del Municipio,11582.0,436
Chihuahua,Satevó,Total del Municipio,3414.0,38
Chihuahua,Saucillo,Total del Municipio,29862.0,959
Chihuahua,Temósachic,Total del Municipio,5320.0,62
Chihuahua,El Tule,Total del Municipio,1448.0,21
Chihuahua,Urique,Total del Municipio,17043.0,169
Chihuahua,Uruachi,Total del Municipio,6512.0,89
Chihuahua,Valle de Zaragoza,Total del Municipio,4775.0,81
Ciudad de México,Azcapotzalco,Total del Municipio,432205.0,21840
Ciudad de México,Coyoacán,Total del Municipio,614447.0,34728
Ciudad de México,Cuajimalpa de Morelos,Total del Municipio,217686.0,11086
Ciudad de México,Gustavo A. Madero,Total del Municipio,1173351.0,59858
Ciudad de México,Iztacalco,Total del Municipio,404695.0,20178
Ciudad de México,Iztapalapa,Total del Municipio,1835486.0,81960
Ciudad de México,La Magdalena Contreras,Total del Municipio,247622.0,11521
Ciudad de México,Milpa Alta,Total del Municipio,152685.0,6818
Ciudad de México,Álvaro Obregón,Total del Municipio,759137.0,36371
Ciudad de México,Tláhuac,Total del Municipio,392313.0,19284
Ciudad de México,Tlalpan,Total del Municipio,699928.0,37509
Ciudad de México,Xochimilco,Total del Municipio,442178.0,21259
Ciudad de México,Benito Juárez,Total del Municipio,434153.0,20575
Ciudad de México,Cuauhtémoc,Total del Municipio,545884.0,24049
Ciudad de México,Miguel Hidalgo,Total del Municipio,414470.0,19704
Ciudad de México,Venustiano Carranza,Total del Municipio,443704.0,20106
Coahuila de Zaragoza,Abasolo,Total del Municipio,1022.0,41
Coahuila de Zaragoza,Acuña,Total del Municipio,163058.0,5389
Coahuila de Zaragoza,Allende,Total del Municipio,23056.0,585
Coahuila de Zaragoza,Arteaga,Total del Municipio,29578.0,799
Coahuila de Zaragoza,Candela,Total del Municipio,1643.0,28
Coahuila de Zaragoza,Castaños,Total del Municipio,29128.0,978
Coahuila de Zaragoza,Cuatro Ciénegas,Total del Municipio,12715.0,242
Coahuila de Zaragoza,Escobedo,Total del Municipio,3047.0,63
Coahuila de Zaragoza,Francisco I. Madero,Total del Municipio,59035.0,2048
Coahuila de Zaragoza,Frontera,Total del Municipio,82409.0,2770
Coahuila de Zaragoza,General Cepeda,Total del Municipio,11898.0,202
Coahuila de Zaragoza,Guerrero,Total del Municipio,1643.0,35
Coahuila de Zaragoza,Hidalgo,Total del Municipio,1735.0,43
Coahuila de Zaragoza,Jiménez,Total del Municipio,9502.0,156
Coahuila de Zaragoza,Juárez,Total del Municipio,1584.0,26
Coahuila de Zaragoza,Lamadrid,Total del Municipio,1764.0,54
Coahuila de Zaragoza,Matamoros,Total del Municipio,118337.0,3673
Coahuila de Zaragoza,Monclova,Total del Municipio,237951.0,9393
Coahuila de Zaragoza,Morelos,Total del Municipio,7928.0,211
Coahuila de Zaragoza,Múzquiz,Total del Municipio,71627.0,1999
Coahuila de Zaragoza,Nadadores,Total del Municipio,6539.0,256
Coahuila de Zaragoza,Nava,Total del Municipio,33129.0,983
Coahuila de Zaragoza,Ocampo,Total del Municipio,9642.0,255
Coahuila de Zaragoza,Parras,Total del Municipio,44472.0,1256
Coahuila de Zaragoza,Piedras Negras,Total del Municipio,176327.0,6373
Coahuila de Zaragoza,Progreso,Total del Municipio,3239.0,50
Coahuila de Zaragoza,Ramos Arizpe,Total del Municipio,122243.0,3931
Coahuila de Zaragoza,Sabinas,Total del Municipio,64811.0,2230
Coahuila de Zaragoza,Sacramento,Total del Municipio,2471.0,64
Coahuila de Zaragoza,Saltillo,Total del Municipio,879958.0,39757
Coahuila de Zaragoza,San Buenaventura,Total del Municipio,24759.0,937
Coahuila de Zaragoza,San Juan de Sabinas,Total del Municipio,42260.0,1461
Coahuila de Zaragoza,San Pedro,Total del Municipio,101041.0,3242
Coahuila de Zaragoza,Sierra Mojada,Total del Municipio,6744.0,99
Coahuila de Zaragoza,Torreón,Total del Municipio,720848.0,32503
Coahuila de Zaragoza,Viesca,Total del Municipio,20305.0,396
Coahuila de Zaragoza,Villa Unión,Total del Municipio,6188.0,96
Coahuila de Zaragoza,Zaragoza,Total del Municipio,13135.0,288
Colima,Armería,Total del Municipio,27626.0,685
Colima,Colima,Total del Municipio,157048.0,7848
Colima,Comala,Total del Municipio,21661.0,827
Colima,Coquimatlán,Total del Municipio,20837.0,749
Colima,Cuauhtémoc,Total del Municipio,31267.0,1236
Colima,Ixtlahuacán,Total del Municipio,5623.0,163
Colima,Manzanillo,Total del Municipio,191031.0,7437
Colima,Minatitlán,Total del Municipio,10231.0,286
Colima,Tecomán,Total del Municipio,116305.0,3422
Colima,Villa de Álvarez,Total del Municipio,149762.0,8379
Durango,Canatlán,Total del Municipio,31454.0,1413
Durango,Canelas,Total del Municipio,4321.0,16
Durango,Coneto de Comonfort,Total del Municipio,4084.0,53
Durango,Cuencamé,Total del Municipio,34955.0,1007
Durango,Durango,Total del Municipio,688697.0,32901
Durango,General Simón Bolívar,Total del Municipio,10038.0,98
Durango,Gómez Palacio,Total del Municipio,372750.0,15138
Durango,Guadalupe Victoria,Total del Municipio,36695.0,1266
Durango,Guanaceví,Total del Municipio,9869.0,123
Durango,Hidalgo,Total del Municipio,3843.0,94
Durango,Indé,Total del Municipio,4748.0,82
Durango,Lerdo,Total del Municipio,163313.0,6488
Durango,Mapimí,Total del Municipio,26932.0,509
Durango,Mezquital,Total del Municipio,48583.0,819
Durango,Nazas,Total del Municipio,12894.0,296
Durango,Nombre de Dios,Total del Municipio,19060.0,557
Durango,Ocampo,Total del Municipio,8003.0,256
Durango,El Oro,Total del Municipio,10384.0,349
Durango,Otáez,Total del Municipio,4924.0,49
Durango,Pánuco de Coronado,Total del Municipio,12656.0,352
Durango,Peñón Blanco,Total del Municipio,11118.0,328
Durango,Poanas,Total del Municipio,25623.0,790
Durango,Pueblo Nuevo,Total del Municipio,51269.0,1198
Durango,Rodeo,Total del Municipio,12818.0,403
Durango,San Bernardo,Total del Municipio,2837.0,60
Durango,San Dimas,Total del Municipio,17333.0,224
Durango,San Juan de Guadalupe,Total del Municipio,5251.0,79
Durango,San Juan del Río,Total del Municipio,12013.0,307
Durango,San Luis del Cordero,Total del Municipio,2103.0,40
Durango,San Pedro del Gallo,Total del Municipio,1633.0,21
Durango,Santa Clara,Total del Municipio,6727.0,160
Durango,Santiago Papasquiaro,Total del Municipio,49207.0,1675
Durango,Súchil,Total del Municipio,6917.0,161
Durango,Tamazula,Total del Municipio,26300.0,541
Durango,Tepehuanes,Total del Municipio,11378.0,240
Durango,Tlahualilo,Total del Municipio,21143.0,592
Durango,Topia,Total del Municipio,9320.0,114
Durango,Vicente Guerrero,Total del Municipio,23476.0,675
Durango,Nuevo Ideal,Total del Municipio,27981.0,603
